Local time,Ask,Bid,AskVolume,BidVolume
21.03.2013 09:46:11.375 GMT+0800,1607.153,1606.852,400,200
21.03.2013 09:46:11.585 GMT+0800,1607.171,1606.852,300,300
21.03.2013 09:46:12.685 GMT+0800,1607.233,1606.933,300,200
21.03.2013 09:46:12.745 GMT+0800,1607.2220000000002,1606.9220000000003,300,200
21.03.2013 09:46:12.805 GMT+0800,1607.2520000000002,1606.933,200,300
21.03.2013 09:46:14.106 GMT+0800,1607.2120000000002,1606.9120000000003,300,800
21.03.2013 09:46:14.634 GMT+0800,1607.2120000000002,1606.8729999999998,300,300
21.03.2013 09:46:14.825 GMT+0800,1607.134,1606.834,300,700
21.03.2013 09:46:14.963 GMT+0800,1607.144,1606.8429999999998,400,200
21.03.2013 09:46:18.285 GMT+0800,1607.134,1606.8129999999999,300,300
21.03.2013 09:46:18.346 GMT+0800,1607.0970000000002,1606.7970000000003,300,600
21.03.2013 09:46:20.595 GMT+0800,1607.0970000000002,1606.7520000000002,300,400
21.03.2013 09:46:20.818 GMT+0800,1607.026,1606.723,300,800
21.03.2013 09:46:22.985 GMT+0800,1607.0520000000001,1606.7520000000002,300,200
21.03.2013 09:46:23.045 GMT+0800,1607.0439999999999,1606.74,300,300
21.03.2013 09:46:23.105 GMT+0800,1607.084,1606.7520000000002,300,300
21.03.2013 09:46:23.395 GMT+0800,1607.065,1606.7520000000002,300,300
21.03.2013 09:46:23.847 GMT+0800,1607.024,1606.723,400,200
21.03.2013 09:46:23.905 GMT+0800,1607.035,1606.723,300,300
21.03.2013 09:46:23.967 GMT+0800,1607.0529999999999,1606.7520000000002,400,200
21.03.2013 09:46:24.025 GMT+0800,1607.0829999999999,1606.773,300,300
21.03.2013 09:46:29.396 GMT+0800,1607.064,1606.7520000000002,300,300
21.03.2013 09:46:31.575 GMT+0800,1607.0439999999999,1606.743,300,200
21.03.2013 09:46:33.360 GMT+0800,1607.024,1606.723,400,200
21.03.2013 09:46:33.627 GMT+0800,1607.016,1606.703,300,300
21.03.2013 09:46:35.585 GMT+0800,1606.997,1606.693,300,800
21.03.2013 09:46:36.004 GMT+0800,1606.959,1606.653,300,300
21.03.2013 09:46:36.125 GMT+0800,1607.015,1606.653,300,300
21.03.2013 09:46:38.523 GMT+0800,1606.9189999999999,1606.619,300,700
21.03.2013 09:46:38.775 GMT+0800,1606.9189999999999,1606.6029999999998,300,300
21.03.2013 09:46:39.557 GMT+0800,1606.891,1606.5910000000001,300,700
21.03.2013 09:46:39.735 GMT+0800,1606.8729999999998,1606.5729999999999,300,200
21.03.2013 09:46:40.555 GMT+0800,1606.89,1606.5729999999999,300,300
21.03.2013 09:46:40.615 GMT+0800,1606.91,1606.5729999999999,300,300
21.03.2013 09:46:40.941 GMT+0800,1606.9279999999999,1606.6029999999998,300,300
21.03.2013 09:46:41.275 GMT+0800,1606.8700000000001,1606.566,300,300
21.03.2013 09:46:41.816 GMT+0800,1606.889,1606.5729999999999,300,300
21.03.2013 09:46:41.995 GMT+0800,1606.918,1606.5729999999999,300,300
21.03.2013 09:46:44.470 GMT+0800,1606.9,1606.596,300,300
21.03.2013 09:46:47.675 GMT+0800,1606.9,1606.5629999999999,300,300
21.03.2013 09:46:47.797 GMT+0800,1606.8500000000001,1606.55,300,200
21.03.2013 09:46:48.126 GMT+0800,1606.918,1606.5629999999999,300,300
21.03.2013 09:46:50.056 GMT+0800,1606.957,1606.5929999999998,300,300
21.03.2013 09:46:51.586 GMT+0800,1606.977,1606.611,300,400
21.03.2013 09:46:52.135 GMT+0800,1606.957,1606.6229999999998,300,300
21.03.2013 09:46:52.882 GMT+0800,1606.924,1606.6229999999998,300,200
21.03.2013 09:46:59.303 GMT+0800,1606.908,1606.608,300,200
21.03.2013 09:46:59.724 GMT+0800,1606.878,1606.578,300,700
21.03.2013 09:46:59.863 GMT+0800,1606.878,1606.5629999999999,300,300
21.03.2013 09:47:00.305 GMT+0800,1606.8970000000002,1606.5629999999999,300,300
21.03.2013 09:47:00.899 GMT+0800,1606.9170000000001,1606.5929999999998,300,300
21.03.2013 09:47:01.935 GMT+0800,1606.879,1606.579,300,700
21.03.2013 09:47:01.995 GMT+0800,1606.879,1606.543,300,300
21.03.2013 09:47:02.086 GMT+0800,1606.849,1606.543,300,300
21.03.2013 09:47:03.219 GMT+0800,1606.869,1606.5520000000001,300,400
21.03.2013 09:47:03.853 GMT+0800,1606.8729999999998,1606.5729999999999,300,200
21.03.2013 09:47:03.933 GMT+0800,1606.869,1606.5520000000001,300,300
21.03.2013 09:47:03.995 GMT+0800,1606.848,1606.5439999999999,300,300
21.03.2013 09:47:04.564 GMT+0800,1606.8670000000002,1606.5520000000001,300,300
21.03.2013 09:47:07.525 GMT+0800,1606.844,1606.543,300,200
21.03.2013 09:47:08.113 GMT+0800,1606.874,1606.5729999999999,400,200
21.03.2013 09:47:08.175 GMT+0800,1606.869,1606.565,300,300
21.03.2013 09:47:08.702 GMT+0800,1606.888,1606.5729999999999,300,300
21.03.2013 09:47:09.462 GMT+0800,1606.869,1606.565,300,300
21.03.2013 09:47:14.376 GMT+0800,1606.918,1606.5729999999999,300,300
21.03.2013 09:47:14.495 GMT+0800,1606.9520000000002,1606.652,300,200
21.03.2013 09:47:14.555 GMT+0800,1606.994,1606.652,300,300
21.03.2013 09:47:14.691 GMT+0800,1606.9750000000001,1606.652,300,300
21.03.2013 09:47:16.557 GMT+0800,1606.994,1606.652,300,300
21.03.2013 09:47:17.387 GMT+0800,1606.9750000000001,1606.652,300,300
21.03.2013 09:47:19.085 GMT+0800,1606.9950000000001,1606.652,300,400
21.03.2013 09:47:34.986 GMT+0800,1606.977,1606.6129999999998,300,300
21.03.2013 09:47:35.506 GMT+0800,1606.9189999999999,1606.6129999999998,300,300
21.03.2013 09:47:35.867 GMT+0800,1606.8700000000001,1606.5520000000001,300,400
21.03.2013 09:47:39.886 GMT+0800,1606.839,1606.539,300,200
21.03.2013 09:47:39.945 GMT+0800,1606.839,1606.513,300,300
21.03.2013 09:47:40.424 GMT+0800,1606.8529999999998,1606.5520000000001,400,300
21.03.2013 09:47:40.605 GMT+0800,1606.918,1606.5929999999998,300,300
21.03.2013 09:47:42.025 GMT+0800,1606.8470000000002,1606.543,300,700
21.03.2013 09:47:43.016 GMT+0800,1606.809,1606.509,300,600
21.03.2013 09:47:43.075 GMT+0800,1606.8129999999999,1606.513,300,200
21.03.2013 09:47:43.255 GMT+0800,1606.8310000000001,1606.513,300,300
21.03.2013 09:47:43.635 GMT+0800,1606.8500000000001,1606.513,300,300
21.03.2013 09:47:44.005 GMT+0800,1606.8120000000001,1606.5079999999998,300,300
21.03.2013 09:47:44.065 GMT+0800,1606.8120000000001,1606.463,300,300
21.03.2013 09:47:44.125 GMT+0800,1606.7450000000001,1606.445,300,700
21.03.2013 09:47:44.997 GMT+0800,1606.724,1606.424,300,700
21.03.2013 09:47:45.115 GMT+0800,1606.724,1606.358,300,400
21.03.2013 09:47:45.175 GMT+0800,1606.6270000000002,1606.3229999999999,300,600
21.03.2013 09:47:45.235 GMT+0800,1606.6270000000002,1606.293,300,300
21.03.2013 09:47:46.105 GMT+0800,1606.575,1606.2520000000002,300,600
21.03.2013 09:47:46.821 GMT+0800,1606.546,1606.213,300,300
21.03.2013 09:47:50.635 GMT+0800,1606.565,1606.213,300,300
21.03.2013 09:47:50.996 GMT+0800,1606.6229999999998,1606.283,300,300
21.03.2013 09:47:51.488 GMT+0800,1606.556,1606.256,300,700
21.03.2013 09:47:51.555 GMT+0800,1606.556,1606.253,300,300
21.03.2013 09:47:51.866 GMT+0800,1606.576,1606.276,300,600
21.03.2013 09:47:51.925 GMT+0800,1606.634,1606.3029999999999,300,300
21.03.2013 09:47:52.976 GMT+0800,1606.663,1606.3029999999999,300,300
21.03.2013 09:47:56.056 GMT+0800,1606.624,1606.3229999999999,300,200
21.03.2013 09:47:56.116 GMT+0800,1606.604,1606.293,300,300
21.03.2013 09:47:56.355 GMT+0800,1606.555,1606.255,300,700
21.03.2013 09:47:56.416 GMT+0800,1606.574,1606.273,300,200
21.03.2013 09:47:56.557 GMT+0800,1606.612,1606.273,300,300
21.03.2013 09:47:56.728 GMT+0800,1606.5929999999998,1606.273,300,300
21.03.2013 09:47:57.535 GMT+0800,1606.574,1606.273,300,200
21.03.2013 09:47:57.596 GMT+0800,1606.574,1606.243,300,300
21.03.2013 09:47:57.655 GMT+0800,1606.545,1606.243,300,200
21.03.2013 09:47:57.776 GMT+0800,1606.564,1606.243,300,300
21.03.2013 09:47:57.982 GMT+0800,1606.604,1606.3029999999999,400,200
21.03.2013 09:47:58.045 GMT+0800,1606.631,1606.3029999999999,300,300
21.03.2013 09:48:00.395 GMT+0800,1606.66,1606.3229999999999,300,300
21.03.2013 09:48:00.995 GMT+0800,1606.685,1606.352,300,300
21.03.2013 09:48:02.350 GMT+0800,1606.729,1606.3629999999998,300,600
21.03.2013 09:48:02.755 GMT+0800,1606.816,1606.4520000000002,300,400
21.03.2013 09:48:03.115 GMT+0800,1606.865,1606.523,300,300
21.03.2013 09:48:03.596 GMT+0800,1606.8370000000002,1606.523,300,300
21.03.2013 09:48:05.917 GMT+0800,1606.8170000000002,1606.513,300,800
21.03.2013 09:48:06.716 GMT+0800,1606.836,1606.523,300,300
21.03.2013 09:48:09.566 GMT+0800,1606.796,1606.463,300,300
21.03.2013 09:48:15.305 GMT+0800,1606.66,1606.3600000000001,300,700
21.03.2013 09:48:15.366 GMT+0800,1606.664,1606.3629999999998,400,200
21.03.2013 09:48:15.425 GMT+0800,1606.641,1606.3410000000001,300,200
21.03.2013 09:48:15.545 GMT+0800,1606.67,1606.3429999999998,300,300
21.03.2013 09:48:15.757 GMT+0800,1606.641,1606.3370000000002,300,300
21.03.2013 09:48:16.555 GMT+0800,1606.67,1606.366,300,300
21.03.2013 09:48:16.615 GMT+0800,1606.709,1606.3729999999998,300,300
21.03.2013 09:48:17.655 GMT+0800,1606.7379999999998,1606.393,300,300
21.03.2013 09:48:18.255 GMT+0800,1606.767,1606.423,300,300
21.03.2013 09:48:19.075 GMT+0800,1606.7279999999998,1606.423,300,300
21.03.2013 09:48:20.815 GMT+0800,1606.66,1606.3529999999998,300,300
21.03.2013 09:48:23.085 GMT+0800,1606.7160000000001,1606.3529999999998,300,300
21.03.2013 09:48:26.012 GMT+0800,1606.7,1606.3829999999998,300,300
21.03.2013 09:48:26.397 GMT+0800,1606.7350000000001,1606.3829999999998,300,300
21.03.2013 09:48:27.495 GMT+0800,1606.719,1606.3829999999998,300,300
21.03.2013 09:48:28.036 GMT+0800,1606.7,1606.3829999999998,300,300
21.03.2013 09:48:29.298 GMT+0800,1606.7160000000001,1606.3829999999998,300,300
21.03.2013 09:48:30.305 GMT+0800,1606.6920000000002,1606.3529999999998,300,300
21.03.2013 09:48:30.980 GMT+0800,1606.6620000000003,1606.3529999999998,300,300
21.03.2013 09:48:31.326 GMT+0800,1606.634,1606.334,300,200
21.03.2013 09:48:31.385 GMT+0800,1606.634,1606.3329999999999,300,200
21.03.2013 09:48:31.572 GMT+0800,1606.634,1606.3029999999999,300,300
21.03.2013 09:48:31.636 GMT+0800,1606.615,1606.3029999999999,300,300
21.03.2013 09:48:33.213 GMT+0800,1606.6029999999998,1606.3029999999999,300,200
21.03.2013 09:48:33.297 GMT+0800,1606.6129999999998,1606.3029999999999,300,300
21.03.2013 09:48:33.536 GMT+0800,1606.535,1606.2350000000001,300,600
21.03.2013 09:48:33.606 GMT+0800,1606.5529999999999,1606.253,300,200
21.03.2013 09:48:34.278 GMT+0800,1606.5729999999999,1606.253,300,300
21.03.2013 09:48:34.535 GMT+0800,1606.554,1606.253,300,200
21.03.2013 09:48:34.875 GMT+0800,1606.6129999999998,1606.283,300,300
21.03.2013 09:48:37.386 GMT+0800,1606.5339999999999,1606.234,300,700
21.03.2013 09:48:40.935 GMT+0800,1606.634,1606.3329999999999,400,200
21.03.2013 09:48:40.995 GMT+0800,1606.67,1606.3329999999999,300,300
21.03.2013 09:48:41.180 GMT+0800,1606.739,1606.3729999999998,300,400
21.03.2013 09:48:41.525 GMT+0800,1606.759,1606.433,300,300
21.03.2013 09:48:41.946 GMT+0800,1606.763,1606.463,300,200
21.03.2013 09:48:42.427 GMT+0800,1606.777,1606.463,300,300
21.03.2013 09:48:42.486 GMT+0800,1606.783,1606.483,300,200
21.03.2013 09:48:42.545 GMT+0800,1606.7970000000003,1606.483,300,300
21.03.2013 09:48:42.605 GMT+0800,1606.768,1606.4679999999998,300,200
21.03.2013 09:48:42.977 GMT+0800,1606.749,1606.449,300,700
21.03.2013 09:48:44.297 GMT+0800,1606.816,1606.483,300,300
21.03.2013 09:48:44.415 GMT+0800,1606.7579999999998,1606.4579999999999,300,200
21.03.2013 09:48:46.497 GMT+0800,1606.816,1606.483,300,300
21.03.2013 09:48:48.966 GMT+0800,1606.845,1606.483,300,300
21.03.2013 09:48:49.916 GMT+0800,1606.7870000000003,1606.483,300,300
21.03.2013 09:48:51.085 GMT+0800,1606.8129999999999,1606.513,300,200
21.03.2013 09:48:51.205 GMT+0800,1606.835,1606.513,300,300
21.03.2013 09:48:54.996 GMT+0800,1606.854,1606.513,300,300
21.03.2013 09:49:05.375 GMT+0800,1606.8729999999998,1606.543,300,300
21.03.2013 09:49:09.436 GMT+0800,1606.8570000000002,1606.543,300,300
21.03.2013 09:49:12.341 GMT+0800,1606.874,1606.543,300,300
21.03.2013 09:49:13.585 GMT+0800,1606.941,1606.575,300,400
21.03.2013 09:49:20.008 GMT+0800,1606.97,1606.604,300,400
21.03.2013 09:49:20.346 GMT+0800,1607.014,1606.673,300,300
21.03.2013 09:49:21.531 GMT+0800,1607.014,1606.713,300,200
21.03.2013 09:49:21.875 GMT+0800,1607.124,1606.8229999999999,400,200
21.03.2013 09:49:21.936 GMT+0800,1607.112,1606.8120000000001,300,200
21.03.2013 09:49:22.059 GMT+0800,1607.0929999999998,1606.793,300,800
21.03.2013 09:49:23.578 GMT+0800,1607.112,1606.8120000000001,300,200
21.03.2013 09:49:23.635 GMT+0800,1607.144,1606.8429999999998,400,200
21.03.2013 09:49:26.308 GMT+0800,1607.174,1606.8429999999998,300,300
21.03.2013 09:49:26.606 GMT+0800,1607.366,1607,300,400
21.03.2013 09:49:27.019 GMT+0800,1607.348,1606.993,300,300
21.03.2013 09:49:27.517 GMT+0800,1607.3370000000002,1606.983,300,300
21.03.2013 09:49:27.895 GMT+0800,1607.318,1606.983,300,300
21.03.2013 09:49:28.397 GMT+0800,1607.3370000000002,1606.971,300,400
21.03.2013 09:49:28.735 GMT+0800,1607.348,1606.991,400,300
21.03.2013 09:49:35.396 GMT+0800,1607.3410000000001,1606.983,300,300
21.03.2013 09:49:36.390 GMT+0800,1607.266,1606.9660000000001,300,200
21.03.2013 09:49:36.767 GMT+0800,1607.286,1606.983,300,300
21.03.2013 09:49:38.235 GMT+0800,1607.2610000000002,1606.961,300,200
21.03.2013 09:49:41.427 GMT+0800,1607.3010000000002,1606.983,300,300
21.03.2013 09:49:42.794 GMT+0800,1607.2610000000002,1606.961,300,200
21.03.2013 09:49:44.166 GMT+0800,1607.2810000000002,1606.977,300,300
21.03.2013 09:49:46.383 GMT+0800,1607.2620000000002,1606.9620000000002,300,600
21.03.2013 09:49:47.913 GMT+0800,1607.2810000000002,1606.977,300,300
21.03.2013 09:49:53.345 GMT+0800,1607.224,1606.924,300,700
21.03.2013 09:49:58.341 GMT+0800,1607.2420000000002,1606.9420000000002,300,200
21.03.2013 09:49:58.815 GMT+0800,1607.2610000000002,1606.961,300,200
21.03.2013 09:49:59.508 GMT+0800,1607.31,1606.983,300,300
21.03.2013 09:50:00.889 GMT+0800,1607.278,1606.953,200,300
21.03.2013 09:50:01.261 GMT+0800,1607.204,1606.904,300,700
21.03.2013 09:50:01.560 GMT+0800,1607.204,1606.8829999999998,300,300
21.03.2013 09:50:01.675 GMT+0800,1607.173,1606.8729999999998,300,600
21.03.2013 09:50:04.766 GMT+0800,1607.213,1606.913,300,200
21.03.2013 09:50:04.826 GMT+0800,1607.19,1606.89,300,700
21.03.2013 09:50:07.645 GMT+0800,1607.234,1606.933,400,200
21.03.2013 09:50:10.077 GMT+0800,1607.21,1606.91,300,700
21.03.2013 09:50:10.137 GMT+0800,1607.239,1606.933,300,300
21.03.2013 09:50:10.196 GMT+0800,1607.253,1606.953,300,200
21.03.2013 09:50:10.547 GMT+0800,1607.253,1606.953,300,200
21.03.2013 09:50:10.727 GMT+0800,1607.2870000000003,1606.987,300,700
21.03.2013 09:50:11.125 GMT+0800,1607.21,1606.91,300,700
21.03.2013 09:50:11.196 GMT+0800,1607.254,1606.953,400,200
21.03.2013 09:50:12.670 GMT+0800,1607.234,1606.933,400,200
21.03.2013 09:50:12.785 GMT+0800,1607.191,1606.891,300,800
21.03.2013 09:50:15.716 GMT+0800,1607.211,1606.911,300,200
21.03.2013 09:50:18.720 GMT+0800,1607.253,1606.953,300,200
21.03.2013 09:50:18.836 GMT+0800,1607.231,1606.931,300,200
21.03.2013 09:50:19.146 GMT+0800,1607.2810000000002,1606.953,300,300
21.03.2013 09:50:19.600 GMT+0800,1607.283,1606.983,300,200
21.03.2013 09:50:20.126 GMT+0800,1607.2620000000002,1606.9620000000002,300,700
21.03.2013 09:50:21.298 GMT+0800,1607.223,1606.923,300,700
21.03.2013 09:50:33.055 GMT+0800,1607.205,1606.905,300,800
21.03.2013 09:50:33.115 GMT+0800,1607.253,1606.953,300,200
21.03.2013 09:50:37.625 GMT+0800,1607.221,1606.921,300,200
21.03.2013 09:50:39.176 GMT+0800,1607.24,1606.94,300,200
21.03.2013 09:50:40.485 GMT+0800,1607.259,1606.953,300,300
21.03.2013 09:50:40.546 GMT+0800,1607.273,1606.973,300,200
21.03.2013 09:50:40.727 GMT+0800,1607.298,1606.973,300,300
21.03.2013 09:50:41.326 GMT+0800,1607.318,1606.993,300,300
21.03.2013 09:50:43.116 GMT+0800,1607.404,1607.0520000000001,300,300
21.03.2013 09:50:43.567 GMT+0800,1607.384,1607.0520000000001,300,300
21.03.2013 09:50:43.921 GMT+0800,1607.365,1607.0520000000001,300,300
21.03.2013 09:50:44.256 GMT+0800,1607.384,1607.0629999999999,300,300
21.03.2013 09:50:44.727 GMT+0800,1607.403,1607.0629999999999,300,300
21.03.2013 09:50:45.163 GMT+0800,1607.3870000000002,1607.0629999999999,300,300
21.03.2013 09:50:45.815 GMT+0800,1607.3670000000002,1607.0629999999999,300,300
21.03.2013 09:50:46.126 GMT+0800,1607.408,1607.0629999999999,300,300
21.03.2013 09:50:46.492 GMT+0800,1607.4,1607.0629999999999,300,300
21.03.2013 09:50:47.207 GMT+0800,1607.381,1607.0629999999999,300,300
21.03.2013 09:50:47.694 GMT+0800,1607.3120000000001,1606.983,300,300
21.03.2013 09:50:52.806 GMT+0800,1607.33,1607.003,300,300
21.03.2013 09:50:54.400 GMT+0800,1607.334,1607.033,400,200
21.03.2013 09:50:58.870 GMT+0800,1607.3129999999999,1607.013,300,700
21.03.2013 09:50:58.925 GMT+0800,1607.3129999999999,1607.003,300,300
21.03.2013 09:51:04.666 GMT+0800,1607.237,1606.9360000000001,200,400
21.03.2013 09:51:04.726 GMT+0800,1607.2920000000001,1606.9520000000002,700,400
21.03.2013 09:51:07.396 GMT+0800,1607.25,1606.949,600,300
21.03.2013 09:51:08.492 GMT+0800,1607.27,1606.9520000000002,800,300
21.03.2013 09:51:10.472 GMT+0800,1607.25,1606.949,700,400
21.03.2013 09:51:13.991 GMT+0800,1607.27,1606.9520000000002,800,300
21.03.2013 09:51:14.986 GMT+0800,1607.217,1606.9160000000002,200,400
21.03.2013 09:51:24.159 GMT+0800,1607.3020000000001,1606.9520000000002,600,400
21.03.2013 09:51:24.355 GMT+0800,1607.3429999999998,1606.977,300,400
21.03.2013 09:51:27.210 GMT+0800,1607.324,1606.9579999999999,300,400
21.03.2013 09:51:30.766 GMT+0800,1607.3529999999998,1607.0520000000001,400,200
21.03.2013 09:51:30.826 GMT+0800,1607.411,1607.0520000000001,700,300
21.03.2013 09:51:31.407 GMT+0800,1607.392,1607.0520000000001,200,300
21.03.2013 09:51:32.275 GMT+0800,1607.411,1607.0520000000001,700,300
21.03.2013 09:51:33.819 GMT+0800,1607.392,1607.0520000000001,200,400
21.03.2013 09:51:34.576 GMT+0800,1607.4070000000002,1607.0520000000001,200,300
21.03.2013 09:51:35.246 GMT+0800,1607.4070000000002,1607.078,300,300
21.03.2013 09:51:35.966 GMT+0800,1607.4070000000002,1607.0520000000001,300,600
21.03.2013 09:51:37.377 GMT+0800,1607.4070000000002,1607.08,300,300
21.03.2013 09:51:38.436 GMT+0800,1607.3870000000002,1607.0520000000001,200,300
21.03.2013 09:51:41.796 GMT+0800,1607.3470000000002,1606.9920000000002,300,300
21.03.2013 09:51:42.229 GMT+0800,1607.3110000000001,1606.9520000000002,300,600
21.03.2013 09:51:42.716 GMT+0800,1607.3270000000002,1606.963,200,400
21.03.2013 09:51:52.887 GMT+0800,1607.308,1606.9520000000002,300,400
21.03.2013 09:51:53.436 GMT+0800,1607.309,1606.9520000000002,300,400
21.03.2013 09:51:55.476 GMT+0800,1607.3270000000002,1606.971,300,300
21.03.2013 09:51:57.766 GMT+0800,1607.415,1607.0520000000001,300,400
21.03.2013 09:52:04.796 GMT+0800,1607.4320000000002,1607.066,300,400
21.03.2013 09:52:05.244 GMT+0800,1607.457,1607.135,300,300
21.03.2013 09:52:05.890 GMT+0800,1607.453,1607.0870000000002,300,400
21.03.2013 09:52:11.242 GMT+0800,1607.453,1607.152,300,500
21.03.2013 09:52:11.356 GMT+0800,1607.497,1607.155,300,300
21.03.2013 09:52:12.316 GMT+0800,1607.479,1607.152,200,400
21.03.2013 09:52:15.145 GMT+0800,1607.4979999999998,1607.152,200,300
21.03.2013 09:52:17.688 GMT+0800,1607.479,1607.152,200,400
21.03.2013 09:52:19.328 GMT+0800,1607.4979999999998,1607.152,200,400
21.03.2013 09:52:19.638 GMT+0800,1607.477,1607.1560000000002,300,300
21.03.2013 09:52:22.786 GMT+0800,1607.497,1607.183,300,300
21.03.2013 09:52:24.766 GMT+0800,1607.434,1607.068,300,400
21.03.2013 09:52:25.767 GMT+0800,1607.4520000000002,1607.152,300,200
21.03.2013 09:52:25.826 GMT+0800,1607.48,1607.152,700,300
21.03.2013 09:52:26.987 GMT+0800,1607.464,1607.152,300,300
21.03.2013 09:52:31.959 GMT+0800,1607.48,1607.152,700,300
21.03.2013 09:52:33.047 GMT+0800,1607.5,1607.152,600,300
21.03.2013 09:52:36.034 GMT+0800,1607.479,1607.152,300,300
21.03.2013 09:52:36.984 GMT+0800,1607.454,1607.152,300,200
21.03.2013 09:52:38.456 GMT+0800,1607.434,1607.13,300,300
21.03.2013 09:52:38.538 GMT+0800,1607.277,1606.9520000000002,300,400
21.03.2013 09:52:38.716 GMT+0800,1607.293,1606.9520000000002,200,400
21.03.2013 09:52:39.526 GMT+0800,1607.3070000000002,1606.9520000000002,300,300
21.03.2013 09:52:44.776 GMT+0800,1607.334,1606.9679999999998,300,400
21.03.2013 09:52:45.618 GMT+0800,1607.3170000000002,1606.9520000000002,500,400
21.03.2013 09:52:46.256 GMT+0800,1607.3170000000002,1606.97,300,300
21.03.2013 09:52:46.597 GMT+0800,1607.304,1606.9520000000002,200,400
21.03.2013 09:52:46.907 GMT+0800,1607.259,1606.9520000000002,300,300
21.03.2013 09:52:47.268 GMT+0800,1607.221,1606.855,300,400
21.03.2013 09:53:07.326 GMT+0800,1607.1270000000002,1606.826,200,400
21.03.2013 09:53:07.386 GMT+0800,1607.207,1606.852,800,600
21.03.2013 09:53:07.446 GMT+0800,1607.1170000000002,1606.816,200,400
21.03.2013 09:53:07.516 GMT+0800,1607.1170000000002,1606.756,300,300
21.03.2013 09:53:08.196 GMT+0800,1607.1029999999998,1606.7520000000002,300,600
21.03.2013 09:53:09.203 GMT+0800,1607.0970000000002,1606.756,300,300
21.03.2013 09:53:15.126 GMT+0800,1607.1270000000002,1606.774,300,300
21.03.2013 09:53:15.627 GMT+0800,1607.1670000000001,1606.852,700,300
21.03.2013 09:53:16.187 GMT+0800,1607.0970000000002,1606.7520000000002,200,300
21.03.2013 09:53:16.516 GMT+0800,1607.0970000000002,1606.756,300,300
21.03.2013 09:53:16.821 GMT+0800,1607.1960000000001,1606.852,700,300
21.03.2013 09:53:19.046 GMT+0800,1607.1670000000001,1606.854,300,300
21.03.2013 09:53:20.117 GMT+0800,1607.1720000000003,1606.852,300,900
21.03.2013 09:53:20.920 GMT+0800,1607.1779999999999,1606.852,200,300
21.03.2013 09:53:22.022 GMT+0800,1607.142,1606.838,300,300
21.03.2013 09:53:22.149 GMT+0800,1607.074,1606.7520000000002,300,900
21.03.2013 09:53:22.617 GMT+0800,1607.1070000000002,1606.765,300,300
